gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65
ANKRD24,-0.00063459674,0.0022177342,0.004192453,0.0009846153,-0.0006702691,0.0026853408,-0.0014571786,3.394775e-05,0.0009190271,9.696346e-05,-0.0043282583,0.0009994287,0.0015873271,-0.00026230537,-0.00023595973,0.0017140019,0.0016337052,-0.002744422,0.000717164,-7.2654434e-06,0.0019678094,-0.0021539833,-0.0017084774,-0.00017416303,0.0012468825,0.0011492273,-0.0024226385,0.0022233624,-0.001647573,0.0012746578,0.0027551812,0.00081613293,-0.0008107423,-0.00081218366,-0.00071482465,0.0053294604,0.0013064741,0.0019720541,0.0018178314,0.0018328156,-0.002114656,-0.0008524438,-0.0016045533,0.001688929,-0.003648464,0.0009381769,0.0019920284,0.0008322461,-0.0016276046,0.0025218748,-0.0012285217,-0.0018070105,0.00095841935,-0.0030861925,-0.0008331117,0.001186048,-0.0017268851,-0.00040412368,-0.0016210323,0.0010662865,-0.0009292301,-0.0014451917,-0.0015945788,-0.0018101505,-0.00068733655,-0.0009953425
EBI3,-0.0039848783,-0.0013738449,0.003708866,0.0027685398,0.0018489921,-0.0033036545,-0.00059572293,0.0030471187,-0.00118154,7.280745e-05,-0.0034846442,-4.9795413e-05,0.00075738854,0.0023270405,0.0024287326,-0.003628118,0.0006440559,-0.00073910464,0.008572823,-0.0095348265,0.008599467,-8.608837e-05,-0.00035940376,0.0036031567,0.002600281,0.0028303857,0.0012190571,-0.007338891,0.004502402,-0.0006131041,0.0014521852,0.0007468939,-0.0026449154,0.018802052,0.0045078825,-0.012456494,0.0102990195,-0.007137067,-0.008413378,-0.0020067312,-0.00034809444,0.0066129803,-0.0076169623,-0.0004631793,-0.0035546725,0.0011944951,0.005323982,-2.0914511e-05,-0.00730961,-0.002880044,-0.009952817,0.005943318,0.007547141,-0.007217416,0.0043990444,-0.0083154915,-0.0027069165,-0.0005242122,-0.0023482386,-0.011013779,0.0040051327,-0.0102132885,0.01451296,0.002427852,-0.0058189775,0.0065138186
TMIGD2,-0.0024783951,-0.0023974963,-0.0018130327,0.002393537,-0.00023725498,-0.0014094316,-0.0009801497,0.0019284362,-0.0027127473,0.0022789657,-0.0035401548,0.0054320833,0.0029053874,-0.0077044894,-0.004714893,0.012453049,0.0034513117,0.0026542493,0.00018327938,-0.009798987,0.002081351,-1.1757427e-06,-0.0013550428,-0.0031243695,0.01325245,-0.0047205794,0.006346937,-0.0063817627,-0.005740078,0.0032251864,0.0032330975,-0.00036287535,-0.007903206,0.00067101454,0.0009114238,0.003488857,0.0067326776,-0.0018453101,-0.0034841336,-0.0047060614,0.0008660884,0.003058441,0.0013321465,-8.811516e-05,0.005099456,0.0038577828,-0.004153586,0.0041247895,0.011570943,-0.009680573,0.0058227526,-0.002029956,2.8130822e-05,-0.0038498433,-0.0056147426,-0.0047288314,-0.00165815,0.0043395967,-0.0019540335,0.0010732966,-0.00015709939,0.0025708755,0.006317306,-0.00030821338,0.005669344,0.00025298784
SEMA6B,-0.0013593358,0.0039757215,-0.00018706122,-0.0009678459,-0.0021621776,-0.0015154334,-0.000117214,0.0004039794,0.0031816904,-1.2851049e-06,0.00032553554,0.0002392151,0.0021503032,-0.0012025405,-0.0026252978,0.0014538807,0.0013171359,0.0014023208,0.0011132852,0.0025195703,0.00078319083,0.00034586855,0.00027903056,0.0013026914,0.00077804044,-0.00083891436,-9.197275e-06,-0.0029086487,0.0018989372,-0.0015494385,0.0013745577,-0.0014083468,-0.0020207905,0.003836171,-0.00051214814,0.0018683904,0.0041105626,-0.0013913034,-0.0040780227,-0.0033123405,0.0031234338,-0.0014411722,-0.0020802405,0.0001397718,4.574904e-05,5.274744e-05,-0.0016289827,0.0028984132,0.0032318418,-0.0058456417,0.0015227778,-0.0002132687,0.001650599,-0.001345616,-0.000119616496,0.0015000304,0.0015402276,-0.001575411,-0.0055963285,-0.0013980923,-0.00015155997,-0.00025164473,0.00291155,0.00019428226,0.0010960436,-0.0015507204
PTPRS,-0.0005269287,0.0066072354,0.0038353917,-0.00016072494,0.003213618,0.003925735,-0.0017522138,0.0032811477,0.0038404407,-0.005485257,-0.005019444,-0.0006500977,8.914773e-05,-0.0012951843,0.0046346653,0.00035039938,-0.008490872,0.004913322,-0.003466977,0.0023288617,-0.0008909897,-0.00066014496,-0.0017668676,0.0026597013,-0.0016963389,-0.00044417725,0.0016461732,0.0007862532,0.0002038224,0.00042678864,-0.00050824444,0.0007542013,-0.0015178748,-0.0023271753,0.00080075185,0.0035179327,-0.0012421296,0.004064982,0.003044267,0.0016122828,-0.006683633,-0.0032335198,-0.001236839,-0.0012574411,-0.0011838881,0.00029484887,-0.00066055503,0.0069300327,-0.0019718918,-0.00253095,-0.0005274824,0.0004032039,-0.004102809,-0.00685851,0.005691947,-0.00043015988,-0.0020853553,0.0029996205,0.0022253736,-8.7888824e-05,-0.004211133,0.00016575065,0.0022486963,0.00050278194,-0.004886618,-0.00036545828
DENND1C,-0.004749381,-0.008497382,-0.0039449767,-0.002702883,0.0030709612,0.007439133,0.0022574002,-0.0032770478,0.004775511,0.0033090943,-0.003031569,-0.0034538698,0.0030372415,0.009229207,-0.0110755125,0.009444347,0.009528572,-0.0013926489,-0.004621999,0.0013224453,0.004231009,-0.005391365,0.0035164068,-0.0020450794,0.004704232,-0.00020946172,0.0034935367,-0.002917137,-0.00593243,0.0040601892,0.008272924,-0.007673191,-0.010139854,0.006334287,0.0033930067,-0.02078823,-0.00644253,0.0034847779,0.00010056556,0.002181569,-0.004548349,0.0015305637,0.008168926,0.006490799,-0.001162446,0.0031774465,-0.0140781365,0.008640801,0.0081902165,-0.009090888,0.004681396,-0.0023384353,0.0036849554,-0.008931013,0.008444194,0.0073115253,-0.003245644,-0.001153153,-0.010918781,-0.0030554864,0.0061834836,0.0036199095,-0.0002252656,0.007844949,0.0014480542,0.0001059099
CD70,-0.0038106563,0.00225756,0.00035290196,-0.00023359926,0.0021603948,0.0022656338,0.0011355873,0.0031559533,-0.00052967656,-0.0012461,-0.004975791,-0.0007393869,-0.0018468107,-0.006812064,-0.00046146518,-0.0035389056,-0.0026965379,-0.00081824703,0.0013548475,-0.008438898,-0.0032542862,0.0051531433,-0.0026922002,0.0022587315,0.0019709917,-0.00056222925,0.0005052715,-0.0030059041,0.0014024231,-0.0043684584,0.0012756388,-0.0035334667,-0.0070696617,0.011700461,-0.0011723636,-0.003977503,0.010927022,-0.0051861755,0.002018339,0.00353153,-0.0021136028,-0.0012253715,0.0019322573,-0.00093171035,0.006278223,0.00088170794,-0.0011016427,0.000949403,0.0007824036,0.0056149685,0.002016674,-0.0007173304,-0.0016964515,-0.0037930605,0.001517444,-0.003996048,-0.0027858568,0.00071642385,-0.004608965,-0.0022101197,-0.0010150907,-0.0025530271,0.004825343,0.0017680944,-0.0022798618,-0.0011741437
TNFSF14,-0.0019338988,0.002554338,0.0026095642,0.0024895854,0.0009511861,6.842725e-05,-0.0046542673,0.0011538093,-0.0035059175,-0.0018096468,-0.003257234,-0.0043031573,0.019271191,-0.00693563,-0.017393826,-0.0016115401,-0.003103563,0.0003716948,-0.020349009,0.011886484,-0.012415265,0.0073383646,-0.0040935976,-0.012983655,0.00031952022,-0.018443266,0.0077070734,-0.009247348,-0.004347448,-0.011709544,-0.0012425776,-0.008667981,-0.0015663136,0.009133553,-0.004672066,0.004053274,0.008321937,-0.0059311916,0.0121257305,0.010251367,0.004843077,0.0012317864,0.020076355,-0.0032358947,0.009937789,0.008134681,0.004148102,-0.008122315,0.008979406,0.0003959543,0.008726582,0.0031579328,0.0012553475,-0.0045040566,-0.00597239,0.0023014094,0.0037046648,-0.007899068,0.011774758,-0.0041239113,0.009768165,-0.0080066295,0.0036932286,-0.007116164,-0.0039020577,-0.0022148658
C3,-0.0044970023,-0.00492067,-0.0038133159,-0.006290152,0.005596248,0.004017291,0.002271722,0.0017438732,0.014866375,-0.0038335011,-0.0042978716,-0.0030942436,-0.006862631,-0.006457407,0.013680584,-0.008334012,-0.0005091755,0.008722177,0.0068147364,0.0026093249,0.008523303,0.013293128,0.019228214,-0.024127763,0.0093492465,0.00890738,0.0059616603,0.021855006,-0.0050772526,-0.023789775,0.0029532176,-0.028035156,0.004539564,0.019263534,0.008993057,0.009223913,0.008805294,-0.014323337,0.0118578095,0.00088337343,-0.015742753,-0.0070744497,-0.016389022,-0.013862854,0.001073593,0.007091227,-0.009588326,-0.0023571968,0.020660287,0.0015098121,-0.005956027,-0.00022730604,0.0015032826,-0.0072247046,0.008825232,-0.010800219,0.005386348,-0.0149615435,-0.013094743,-0.0035160156,0.011619657,0.0029224686,-0.0026307274,0.0003352283,0.005037761,-0.0034144975
INSR,-0.00014434091,0.0014519902,-0.001950586,0.00035165108,0.0015017642,0.00079363724,0.00079892564,0.001935838,0.00086052576,-0.0016192631,0.000513921,0.00056523265,0.0034998795,-2.2426236e-06,0.00076252886,-0.0012480816,0.003833807,-0.0037551972,0.00044982586,0.0013909752,0.000726471,0.00010844795,0.0014045417,-0.00485646,-0.0031761944,-0.0012467772,-0.00028429212,0.0028565628,0.002564238,0.0005473322,-0.0022534737,-0.0021678144,0.001647324,-0.0010310063,-0.0014720762,0.0044718804,0.0018733189,-0.0008776297,0.0021089704,0.006709094,0.000271573,0.0044886307,0.00024222792,-0.0033727584,0.0012422609,0.0028662875,0.0015143726,0.0054717427,0.005200749,-0.0058881175,-0.0018991303,0.0034172488,-0.0030010906,-0.002004347,8.4151485e-05,-0.0013771062,-0.001718512,0.0001395681,-0.0061305943,0.0016569417,-0.0023427906,0.0021239356,-0.00037702796,1.860028e-05,0.0038512056,-0.002029125
PCP2,-0.0030761298,-0.0034290708,0.0009125493,0.001703624,-0.002592481,0.00059427414,0.001183979,0.0018702757,0.0025078184,-0.0042301556,-0.0021489172,0.0026408823,0.0034105035,0.0038811702,-0.002889078,-0.0037455221,0.00075464335,-0.0020301226,-0.00085336086,-0.00011513929,0.002018706,0.0010203335,-0.0011608744,0.000599395,-0.0018744562,-0.0027501422,-0.00067436293,0.0004959573,-0.0010294174,-0.0007354638,0.0024483837,-0.0005338528,-0.0015572303,0.0045265765,-0.00036199138,-0.0003380211,0.0012779678,-0.001319578,-0.00021923782,-0.00024526953,-0.0010225091,0.0047705807,0.0016010943,-0.00145405,0.0037461394,-0.0009526785,-0.002652671,0.004970089,0.004087612,-0.0022860263,0.0050702966,-0.0013084894,-0.0028842178,0.0016668764,0.0032574737,-0.00072958984,0.00027159887,-0.0017097514,0.0005496248,0.0023237322,0.00037278587,-0.002042746,0.00018583906,0.000118623626,-0.0018755181,0.0011984941
MCEMP1,-0.0027287581,-0.0071328967,0.0032935662,-0.0057047275,-0.0015107436,0.0034758293,0.006474407,-0.0009914672,0.0051911143,0.0020627899,-0.0036834006,0.0012697526,0.0017786114,0.010454777,-0.004456717,-0.008424145,0.0022302275,0.00049636734,-0.0037820474,-0.0018405305,-0.005882808,-0.005777421,-0.012054369,-0.000433373,0.0051777563,-0.0023636385,-0.0024747492,0.008502989,-0.00073627994,-0.0043397406,0.0044898163,0.0023546075,-0.0039169663,-0.0003045446,0.0061116717,0.0043325536,-0.0028875654,-0.014888107,-0.004347654,0.0040336647,-0.004733266,-0.00026266405,0.0026101659,-0.0005291724,0.0048499014,0.010054458,-0.0035106156,-0.008551232,0.0067102048,0.0022347718,0.0012535101,0.0012477353,0.006653374,-0.004824436,0.0029706995,-0.0015343928,0.009572015,-0.006645776,-0.01418357,-0.0075804,0.0025484744,0.0009949725,0.0063108485,0.0015208132,0.0042888927,0.0039774687
CLEC4M,-0.006638471,-0.005612698,0.004652993,0.0018379964,-0.0031615477,0.002710723,0.0066170506,0.002401847,0.0030845776,0.0015437439,-0.0013912594,-0.0038553313,-0.0001495991,0.0019508941,0.00054151425,-0.003602103,-0.00080970547,-0.000997975,-0.0017578712,-0.0011869677,0.0024402996,0.0044190525,0.005385534,-0.0021874828,0.00061838666,-0.0017377451,0.00083198823,0.0076286783,-0.001938975,-0.00638184,0.0027637065,-0.008719226,-0.0032909778,0.0077404743,0.0009700993,0.0076029003,-0.0012432921,-0.004902763,0.0056239394,-0.0046105008,-0.009068435,0.0017666647,-0.0069670626,-0.003907617,0.007056692,-0.002834479,-0.0076573794,0.003374764,0.0043425243,0.0023130816,0.00905724,0.0007393108,-0.010441676,0.0006062885,-0.0046670274,-0.007840487,-0.0026745922,-0.003990435,0.0064988825,0.00934116,-0.0016680397,0.0043261885,-0.0040084696,0.001485363,-0.00037322092,-0.00062262354
CCL25,-0.0012845802,-0.00075374835,0.00075291866,-0.0017773443,0.0037518402,0.0010470817,0.0010026968,-3.285642e-06,0.0033605143,0.0006443173,-0.0010585194,-0.0052037304,-0.0068212436,-0.0016636624,0.0038733992,-0.0019912184,-0.0014768228,-0.0010297525,0.0026654685,-0.0035777723,-0.0019689256,0.0037810619,0.009483382,-0.01266986,0.0034390597,0.006379489,0.00010369493,0.007947247,0.00077016914,-0.0053842985,0.0025906083,-0.009796899,-0.000777217,0.005142903,0.0017256568,0.008858357,0.0060873036,0.0011237945,0.0038341985,-0.0013151576,-0.0035817325,-0.0028889948,-0.009884926,-0.0036882302,0.00050082733,-0.0013080691,-0.0015830195,0.00398501,0.0069515435,0.0045624943,0.0003261784,-0.0014208083,0.0003566416,0.0012196155,0.0040163347,0.001234978,-0.0048559606,0.0005059247,0.0012772587,0.0011957672,0.0021536327,0.003318037,-0.004215671,-0.0015743722,-0.0022114483,-0.0020915593
ANGPTL4,-0.0031683152,-0.0020238995,-0.00077941554,0.003331046,0.0016742547,-0.0027466659,0.00042755512,-0.000100661186,0.003428564,-0.00026036458,-0.0019286661,0.0027487476,0.0029310917,0.017310688,-2.2033797e-05,0.00587669,3.653846e-05,-0.010848856,-0.0016246849,-0.0040535363,-0.010931575,-0.0066806753,-0.010883182,0.00832588,-0.008626684,0.0030153962,1.7304277e-05,0.0042419597,-0.010339881,0.004446176,0.010012896,0.0020247195,0.011857053,0.001711019,0.0016466386,0.0026080275,-0.008910387,-0.0187296,-0.00013990428,-0.0056850887,0.0051358663,-0.00898915,-0.008016755,-0.0036451018,-0.0037270922,0.011250861,-0.010850241,0.008892252,0.011351302,-0.0044342047,-0.0058293007,0.003502489,-0.0052938773,-0.009738903,0.009230185,0.002571442,0.0018535287,0.0053401813,0.0017236177,-0.00766484,0.0007000674,0.0027348285,-0.0015208247,-0.007457316,0.011183719,0.0029482164
MARCH2,-0.0008369356,0.0039309314,-0.0036956482,-0.0034666068,0.0012649617,0.01177041,-0.004478329,0.0067216456,0.0051816897,-0.007815366,-0.0027957784,-0.010867064,-2.7887303e-05,0.0062548285,-0.0035271063,-0.004906704,0.0043142396,-0.004896262,-0.00533746,0.0012264303,0.00061208097,-0.00046779058,0.005037933,-0.006490189,-0.010340566,0.0055059465,0.0050558667,-0.0036143286,0.0008630761,0.012654795,0.0038038725,-0.01652688,-0.011625204,0.020686243,-0.0062276027,-0.014614103,0.0081970915,0.0014851055,0.0072451145,0.017585378,-0.021273972,0.0013742701,0.022968229,0.0017332052,-0.008447311,0.0055202125,-0.02211392,0.013111793,0.007600518,-0.0052706897,0.0013322869,0.006806,-0.012878712,-0.009481406,0.008002519,0.001652242,-0.0045213187,-0.003499339,-0.0139748715,0.0012109037,0.0037774034,-0.002882753,-0.001912257,0.0068907617,-0.0027228808,0.006418481
PRAM1,-0.005947891,-0.0043231957,0.020676587,0.025543774,-0.0044822856,-0.0056708967,-0.007092103,-0.0020399396,-0.023377378,0.0011715402,-0.0015786873,0.030663174,0.031143527,-0.02341045,-0.011322433,0.023245033,0.032895986,0.0085851215,0.0030967137,0.049263448,-0.0027424293,-0.009336222,-0.022405628,0.018893728,-0.007841222,-0.003981025,0.071594596,-0.009982968,-0.033716355,-0.0021522508,0.005406571,-0.038588025,-0.051364597,0.032225817,-0.012376407,-0.034084234,0.01272794,-0.023407733,0.019026278,0.037412155,-0.0066399626,0.0011124391,0.06239723,-0.004165364,0.004972056,0.033145208,0.003305732,0.015721964,0.0998647,-0.043132283,0.040657103,-0.014445669,-0.01971433,-0.0043619666,-0.017890753,-0.006963479,-0.012377708,-6.342204e-05,0.00015064505,-0.011805344,0.061520204,-0.014270207,0.005563436,-0.04192566,-0.00066535623,0.0049575116
MYO1F,-0.01004968,-0.016539047,0.003089387,-0.017734347,0.012390568,0.017576348,0.0038425615,-0.0039004318,0.028958814,0.0032636605,-0.011964032,-0.006052257,0.0055319886,0.016158894,-0.012242645,-0.017142836,0.024849087,0.019586897,-0.022519076,0.0058839084,0.0014876287,-0.00062247197,-0.0063133948,0.010665979,0.001606692,-0.008368773,0.012908728,-0.010438176,-0.00018370336,-0.0017168088,0.014475251,-0.023481395,-0.02647171,0.043917466,0.015511746,-0.027259879,0.013337049,0.00042912664,0.0038671524,0.017902136,-0.02566785,-0.010777155,0.036495432,-0.011472491,0.0010443502,0.020250523,-0.035486374,-0.015916543,0.029897278,-0.016251842,0.011934175,0.010858341,0.021408657,-0.040008087,0.011410741,-0.0017673493,0.019302828,-0.02492061,8.8852925e-05,0.0036516471,0.022422118,-0.01924409,-0.003483221,0.00024016859,0.003483271,0.008655775
OLFM2,-0.0018235277,0.00071816775,0.0006587975,-0.0010463876,0.0006589591,0.00076942594,-9.9224235e-05,0.0036556013,0.0030905653,-0.0010031478,-0.00020476613,-0.0015682571,0.0031052183,-0.002731178,-0.0011089906,-0.00049171416,-0.005374048,-0.002966016,-9.43472e-06,-0.0006729822,-0.005566391,0.00081129407,-0.0021052388,-0.0042963214,-0.0016322373,-0.00483403,-0.0002208874,0.0023633277,-0.004481683,-0.0019211896,0.00041658216,0.0020150107,0.00016546475,0.0016064937,-0.00572443,-0.00025365516,0.0038784246,-0.0008177399,0.0020906606,0.0039516944,0.0024719452,0.00023315735,0.0012208525,0.005615367,0.002010018,0.0020012723,-0.00020561578,0.0012950875,0.0010319767,0.0027391603,0.0030398264,0.0017922415,-0.00041273606,-0.0008950204,0.0045087133,-0.002253597,0.0019070217,0.0006804902,0.0013628744,0.0013382713,-0.00023829911,-0.00068128423,0.0009179949,0.003933018,-0.0026994755,-0.002686964
ICAM1,-0.00065893924,-0.0029818814,0.0017480938,0.0011472241,-0.0036061043,0.0009797385,-0.0012980059,-0.0035103809,-0.0050361245,-0.0025753742,0.0059951763,-0.00024821263,-0.0051655658,0.0017947275,-0.006160199,0.004184121,-0.0028122163,0.00050185114,0.006621537,0.004793782,-0.006780744,-9.684971e-05,-0.0032012388,0.0018895008,-0.0030485734,0.001694245,-0.0024467288,-0.009325349,0.002470994,0.009308924,0.0030208183,-0.00041924295,-0.0018224636,0.012765017,-0.0014588448,-0.004820175,0.0015899921,-0.010176364,-0.00090427377,-9.793722e-05,0.006269014,-0.002182102,-0.0027314986,-0.0016023046,-3.2678487e-05,0.0027249688,0.00042013833,-0.00030702047,-0.0033182392,0.004139927,-0.0069748946,-0.0024925687,0.00020624409,-0.0018862615,0.006203091,-0.006359235,-0.0020582306,0.0013362777,-0.004602107,-0.0077930153,0.005624157,-0.00033266193,0.0052363044,-0.0018862379,-0.005056385,0.011237945
ICAM4,-0.0019528074,-0.0007311207,-0.0021254097,-0.0031287984,0.0050686826,0.008843766,-0.0008890698,0.006961842,0.002418341,-0.00012764565,-0.0060323626,-0.00070301286,0.0005299485,0.007956139,-0.0023269982,0.0011295767,0.00096516655,-0.0059191273,-0.001995917,-0.0041985074,-0.00080466626,0.0017207895,0.0020969987,0.0005606026,-0.001605252,0.0027386216,-0.0018461737,-0.0025752552,-0.0006049952,0.003543391,0.0016023071,-0.0054744002,-0.0018375551,0.0016786777,-0.0039054079,-0.008471303,0.00040581034,0.0069416696,0.0029738129,0.009020235,-0.015119608,0.003589532,0.011524497,-0.0012143613,-0.0014049968,-0.0033941474,-0.017391594,0.008772564,0.005910416,-0.0020302352,0.0033183,0.012934744,-0.015259041,-0.00014567349,0.00436997,0.007359276,-0.00828585,0.0034630052,-0.011039894,0.0037922775,0.007466876,-0.0037711735,-0.00933091,0.00015085007,0.0041089132,-0.002064165
CDKN2D,-0.010694055,-0.010672607,0.010645798,0.0025169565,-0.015226825,0.008637159,0.0064069927,-0.010476097,0.00019311474,-0.0017730914,0.00020889196,-0.004252407,-0.006653605,0.0006479156,-0.011138248,-0.0036731658,0.014017596,0.0017459356,0.009145265,-0.0042769187,-0.0023114074,0.0003145902,-0.00434101,-0.0003718165,0.0029682305,-0.008192291,-0.0025106003,0.0027539618,0.0051479237,-0.004666845,0.00021928223,-0.011102094,0.0031110141,0.0048609553,0.004375731,0.001719478,0.0011107652,-0.0038469927,-0.0071977666,0.0026557024,0.014838405,-0.0030458164,-0.002149494,-0.00028546073,0.0030977766,-0.002779252,-0.009767796,-0.0020921102,0.007211291,0.0015448186,0.0010489967,0.016895931,0.0101344865,0.019681804,0.00362991,-0.011064878,0.0009455901,-0.0022260717,0.00013269746,-0.0014115385,0.0063992464,0.005221994,-0.0035985624,-0.0016623822,-0.003159299,-0.000256405
C19orf38,-0.0032846923,0.0014739234,0.0006509661,0.0058841617,-0.0016011357,-0.0025880197,0.00083511666,0.00062772114,0.00069788523,0.0036205081,0.0021962607,0.0031551786,0.0004302744,0.010097736,-0.019375002,-0.012648733,0.0018421041,-0.0063200644,-0.0037640694,0.0022447205,-0.00010342133,-0.0037614293,0.002674234,-0.0067087505,-0.0019857665,0.0055977777,-0.0060432116,-5.7740916e-05,0.003007654,0.001510035,0.0061772773,-0.010932209,-0.009562487,0.00546163,-0.0041317227,-0.005804622,-0.003489021,-0.0029790571,0.0096407365,0.010448769,-0.003511537,0.00077754457,0.005140482,0.0024645815,-0.002214154,0.0030018485,-0.007024386,0.004824285,0.010922801,0.002039348,0.0041991575,0.0021211077,-0.00095218536,0.0034680145,0.0075792335,-0.001675562,-0.0063817822,0.005508566,0.0014732953,0.00042510632,0.012677748,0.0036890917,0.008064593,0.00080356037,-0.0038170875,-0.00023421133
SPC24,-0.0017846031,-0.0018734761,0.001583698,0.008776695,-0.0034270778,0.003249929,0.0019803476,0.0005535835,-0.0047595464,-0.0031693024,-0.0042499397,0.0014223668,0.00092073897,-0.0019945097,-0.0046357703,-0.001883075,6.0457598e-05,0.0027513742,0.00030305696,0.0013826948,0.00049450604,0.0016596599,-0.0012390922,0.00038683784,-0.0014482089,-0.0046036653,-0.0012180656,0.003758869,0.0012509889,-0.003093553,-0.0051664338,0.0066513857,0.0061658877,-0.008593209,0.010869957,0.005673348,-0.0048191226,0.0021868534,-0.0028443043,-0.003099438,0.009983888,-0.0024668365,-0.0065758214,0.0004582334,-6.2101186e-05,-0.0067490404,0.0005891182,-0.0021035848,-0.001837865,0.0040731602,0.0008756201,0.002825094,0.0057645766,0.012450556,-0.0008568502,0.0035009095,0.0010424213,-0.000697673,0.004171276,-0.005024348,-0.0028910108,0.003409717,-0.0015073031,0.0018897178,-0.0035290495,-0.0040945294
