,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27
SIPA1L2,-0.0040300433,-5.0724374e-08,4.2349555e-09,-1.0357383e-08,0.0049514733,-1.31159315e-08,0.008928916,-5.462164e-12,-1.806629e-13,2.0430123e-13,-2.5616347e-07,-7.500773e-13,4.809001e-07,-1.2611715e-14,4.7528804e-14,-1.7530853e-08,3.760829e-14,1.181836e-09,1.5328999e-13,2.2485175e-08,7.734255e-14,7.984225e-09,0.011051641,-9.3521756e-08,-0.0036973555,1.4866107e-13,5.090586e-08,-0.004812625
SIRPB1,-0.001083265,4.332907e-08,4.096489e-09,3.241334e-08,0.0022542507,-3.4121587e-08,0.0021029566,1.0836254e-11,-6.669176e-14,-4.3032072e-14,-1.8750631e-08,1.8041035e-13,3.3149388e-07,-6.9784186e-15,3.2511964e-15,-3.0304943e-09,2.5157207e-15,-1.1853984e-08,7.39606e-14,1.3035951e-08,-1.5493904e-13,1.2900361e-09,-0.0001852162,-2.3354703e-08,0.0030450355,3.4932753e-13,1.2229086e-08,0.00051619764
SIRPB2,0.0018726003,5.6605796e-08,-1.662968e-09,5.3845715e-09,-0.00029622088,-5.967025e-08,-0.0028436093,-2.6542963e-12,2.368508e-13,-1.2907257e-13,8.919611e-08,-1.6577472e-12,-1.9100546e-07,1.7915926e-15,1.0212013e-15,-6.431559e-09,3.3681388e-14,-9.99244e-09,7.132818e-15,8.53383e-10,-2.7928702e-14,-4.069871e-09,-0.00039683128,-1.1375346e-08,0.00020713113,-1.3543015e-13,9.003654e-08,0.0040381416
SIT1,-0.0018307389,1.18789465e-07,-9.979976e-10,-9.193453e-09,-0.0030645714,8.684701e-09,-0.0015729972,-1.374806e-11,-6.7034973e-14,2.7210704e-13,2.5048013e-07,-1.1630222e-13,-5.909212e-09,-1.26902036e-14,7.902615e-15,4.162159e-09,-1.7980351e-14,-1.1032402e-08,3.1918922e-14,-2.8700684e-08,6.312272e-14,-2.4137503e-09,-0.0009387467,8.359013e-08,0.0018007006,-2.3790743e-13,5.3661655e-08,0.0032586185
SIX6,8.4662584e-05,-1.6958246e-07,4.8457993e-09,-4.1247823e-09,-0.0012908865,-1.516998e-08,-0.0002963292,-5.7159607e-12,1.1485646e-13,9.8401274e-14,9.8049235e-08,-4.2181292e-13,1.1421148e-07,5.43554e-16,5.751924e-15,-1.0424658e-09,1.5991772e-14,2.0795035e-09,-8.1967065e-15,-9.342678e-09,3.0065655e-14,-4.629468e-09,-0.0024815,1.6210201e-08,-0.0006194467,-6.59402e-14,1.892867e-08,0.0011848399
SLA,0.0005242885,3.2089864e-09,-3.0616647e-09,7.892563e-10,0.0005028978,-8.633544e-09,0.0007480884,2.1975683e-12,2.6600465e-14,8.991951e-14,1.1545879e-07,-3.3408736e-13,-1.8551175e-08,7.0174918e-15,-1.1478778e-14,2.4217595e-09,2.7674604e-15,1.6291862e-09,7.872791e-15,5.2287734e-09,5.23654e-15,-7.45645e-09,-0.00064453686,2.2959691e-08,0.001842484,-1.1636174e-13,1.9251022e-08,-0.0036431833
SLAIN1,-0.00028307844,-2.0579664e-07,-4.3184634e-10,8.5503356e-09,0.008965857,-3.8393004e-08,0.011448479,-5.2920927e-12,7.323909e-14,8.747721e-13,-4.5780187e-08,-3.5732116e-13,4.4380482e-07,-1.557905e-15,1.089916e-14,6.5506596e-09,3.443641e-14,-1.5592128e-08,4.550194e-15,4.6476487e-08,-1.622987e-14,-4.246774e-09,0.0146077005,-2.608119e-08,0.0049557844,2.3581292e-13,2.7580404e-08,-0.018785441
SLAMF1,-0.0012589192,-3.9919502e-07,7.834896e-09,1.7922106e-08,-0.00041144076,-5.8278502e-08,0.00091223273,-7.93241e-12,2.711156e-13,-1.5833056e-13,-1.6735942e-07,-3.3802082e-13,4.7558123e-07,9.273255e-15,-4.414206e-15,-3.5998953e-09,1.9206243e-14,-2.6733291e-08,2.9740536e-14,2.3369424e-09,4.736111e-14,9.705882e-10,-0.0001605963,-2.6591513e-08,0.00024709656,-1.0396911e-13,2.1509617e-08,0.00018321171
SLAMF7,-0.00038307882,-8.648676e-08,-1.5568019e-09,-1.3515149e-08,-0.0039576404,-9.1771796e-10,-0.0023828747,5.9262545e-13,1.5811484e-14,-1.06465794e-13,-4.1450132e-08,4.7096636e-13,-4.1567773e-07,-2.0665106e-16,-3.102538e-16,3.4211152e-09,-3.2775015e-14,1.21592025e-08,2.0714133e-14,1.6970477e-09,-6.2791033e-14,5.20853e-09,-0.0029826085,3.3330437e-08,-0.0012950535,1.0598963e-13,-4.3734033e-08,0.00022223583
SLAMF9,0.00032994177,-5.0413675e-08,6.3114562e-09,-1.8140279e-08,0.0004613306,4.2360995e-08,-0.00049405865,1.7054046e-12,-2.3410786e-14,8.7233633e-13,1.8405909e-07,-2.3682635e-13,-7.767634e-08,-1.7063301e-15,-1.4862763e-14,-2.814413e-10,-6.067586e-15,8.422717e-09,6.733512e-14,-4.5800178e-08,-2.4408852e-14,-1.2166598e-08,9.147004e-05,4.6691795e-08,0.00038222794,-3.680081e-13,-4.1340136e-09,0.00054694864
SLC10A2,-0.00069085025,-1.10303105e-07,-1.0644996e-09,1.2071089e-08,0.00097481796,2.4582707e-08,0.0013785828,-1.4237979e-12,-2.9371714e-14,6.2831224e-13,-1.3158099e-07,3.85165e-13,-3.944006e-07,-2.5395e-16,-5.3361623e-15,-3.2242422e-09,1.5710445e-14,-3.8106536e-09,3.0601505e-14,-1.8173541e-08,2.0488324e-13,4.834934e-09,0.003055399,-6.310054e-08,-0.001486227,-4.0170412e-14,-2.188511e-08,-0.00283815
SLC10A7,-0.0007575439,-1.9688696e-07,1.9384495e-10,-1.9338628e-09,0.005931327,-4.9096535e-08,0.00660918,-3.2242718e-12,5.8204763e-14,2.6500595e-15,-3.8135852e-08,3.918323e-13,3.5779098e-07,3.4847022e-15,-6.7876244e-15,4.685551e-10,1.6551659e-14,2.2589555e-09,-7.383033e-14,3.3461898e-08,8.606567e-14,-1.0097085e-08,0.0084410105,-2.6648106e-08,0.004775567,2.4540979e-14,3.7335795e-08,-0.007992412
SLC12A7,0.0029022875,-3.932524e-07,6.8079884e-09,2.2358314e-08,0.009800906,-5.80845e-08,0.0070032603,-5.9157314e-12,1.2594621e-13,6.439769e-13,-1.3815247e-07,-8.4673853e-13,8.262473e-07,-8.627937e-15,-8.186627e-15,-7.2622903e-09,3.7814773e-14,-1.4061618e-08,-8.116674e-14,-8.63189e-09,1.2570277e-13,-2.5849993e-09,0.0069573536,-7.783945e-08,-0.0015383306,-1.9624371e-14,5.591458e-08,-0.009015136
SLC16A10,0.0018306151,-2.1672408e-07,6.105575e-10,1.7857309e-08,0.014222524,-3.3494423e-08,0.0116244955,-1.0870526e-11,2.4173938e-13,-6.215632e-13,-2.4693327e-07,-8.972095e-13,-1.2271032e-09,-3.7721808e-15,-5.2474453e-15,-3.2504388e-09,4.1367658e-15,-1.0749351e-09,5.1263986e-14,1.232775e-08,-5.437024e-14,-8.824416e-09,0.022389151,-1.1385225e-07,0.0029770928,-1.449004e-13,-4.8341673e-09,-0.01958875
SLC16A2,8.338635e-05,-2.2602686e-07,5.2263758e-09,8.331325e-09,0.0048257723,-2.3916735e-08,0.0052229455,-9.744945e-12,1.907258e-13,2.3539704e-13,-1.680592e-07,-8.2911754e-13,5.8703546e-07,-6.2035634e-15,-1.7676212e-15,-1.7673654e-09,1.626486e-14,-1.29744215e-08,1.2996763e-14,-1.8357587e-08,-2.1927235e-14,-2.573875e-09,0.008281738,-4.2084594e-08,0.003539221,-9.6006394e-14,5.2931526e-08,-0.009240512
SLC17A4,-0.00030369344,4.528462e-08,-4.580637e-09,-2.5521687e-11,-0.0014198183,1.4374455e-08,-7.3415e-05,-2.0114684e-11,7.732338e-13,5.80477e-14,2.1268698e-07,8.6243225e-13,-7.231174e-07,6.1409643e-15,-9.080726e-15,1.6259395e-09,-1.4482002e-14,2.2619444e-08,5.1313417e-15,2.2095965e-09,-6.44281e-15,2.3313909e-09,-0.0005046978,9.3799555e-09,0.0049375514,-2.7924038e-15,-6.6132124e-08,0.005208313
SLC18A3,-4.260551e-05,-3.6304715e-07,1.6058893e-08,-2.7476151e-08,-0.0020214946,1.0458358e-08,-0.0017020185,-1.23825845e-11,2.6263881e-13,3.15099e-13,2.2100856e-07,-1.5477088e-12,3.1547543e-07,-4.3660488e-16,-2.8269566e-16,-4.3238226e-09,-5.615608e-16,-3.2259383e-08,-9.125967e-15,-2.123043e-08,1.4253782e-13,2.2257933e-09,0.00027701035,4.736436e-08,-0.003959313,-1.08016284e-13,9.9636054e-08,0.0011458421
SLC1A3,5.57323e-05,-1.1079382e-07,-4.0625565e-09,-9.140083e-09,0.007397972,-3.7123762e-08,0.006529122,-1.1815843e-11,2.75845e-13,9.299493e-14,-1.9796408e-07,3.6415786e-14,2.9725004e-07,8.083054e-15,-1.0270068e-14,-6.5410988e-09,9.773764e-15,1.7994821e-09,-1.06878035e-13,3.4835843e-08,-3.5770242e-14,-1.5250752e-08,0.01277149,-6.597145e-08,0.0015629414,7.547265e-14,4.0114813e-08,-0.009063315
SLC22A11,-0.0007485358,3.0078303e-07,-3.2341043e-09,-2.8647701e-08,0.0019683286,-1.120848e-08,0.0028601252,5.7860223e-12,2.2744434e-14,4.3275832e-13,-1.8539017e-09,-3.161453e-13,-3.0672356e-07,2.4567704e-15,9.2046935e-15,-5.883929e-09,2.137034e-14,1.8616792e-08,-8.4481954e-16,-8.8410985e-08,1.5565793e-13,-1.8775306e-09,0.002033269,-2.829538e-08,-0.00052094605,-3.6486021e-13,-5.123986e-08,-0.0032266094
SLC22A14,-0.00044351185,-8.2077335e-08,7.335975e-10,2.8193154e-08,0.0017005057,-7.692279e-09,0.0033770304,2.4640398e-12,1.6319792e-14,-4.059754e-13,-7.1294316e-08,-2.9401462e-14,-3.8999456e-10,-2.5273557e-15,-6.8006276e-15,1.8898794e-09,-5.3714217e-15,-2.7875857e-10,9.1591604e-14,9.637706e-09,9.436331e-17,-7.6007856e-10,0.0018522651,-1.56825e-08,0.00020463947,-1.1242494e-14,-1.3290196e-08,-0.0046647023
SLC22A18AS,-0.00097339746,-1.1856117e-07,-4.861154e-09,1.1578023e-08,0.0030113899,1.579667e-08,0.003357076,-9.679789e-12,8.4381e-14,3.7216863e-13,1.7720666e-08,-9.392657e-14,1.8183625e-09,2.1540893e-15,5.2729703e-15,-8.4652525e-09,-1.0339778e-14,3.952403e-09,8.194557e-15,-5.1836984e-08,1.5079387e-14,-3.4875913e-09,0.002604981,-2.8282143e-08,-0.0030251273,-2.4368802e-13,6.5994334e-09,0.000116605144
SLC22A23,-0.0010455762,-7.749804e-08,1.8697823e-09,-1.4020188e-09,0.006772379,-2.3434657e-08,0.0086822035,-1.2201451e-13,9.697831e-14,-2.9265846e-14,1.9571996e-08,-5.44369e-13,2.6032075e-07,1.7636966e-15,-2.2723309e-14,7.785291e-09,1.5852396e-14,-2.3986881e-09,-2.486494e-14,-1.2304786e-09,-1.2717158e-13,-3.4362466e-09,0.014531732,2.5150381e-08,0.0059871105,-1.3282049e-13,2.7946045e-08,-0.015812656
SLC22A25,-0.00017727618,1.1868949e-08,-3.1730643e-09,-6.7336137e-09,0.00050405663,2.2898933e-08,-0.00030412164,3.595656e-12,-1.2245084e-13,1.8914288e-13,8.314549e-08,1.0520692e-13,-2.2581924e-07,4.65032e-15,-6.318852e-15,1.4616053e-09,9.038651e-15,5.609312e-09,-1.6895509e-14,-2.4362368e-09,5.4292952e-14,4.2537858e-09,0.00061312615,3.806901e-08,0.0013515305,-4.6340742e-14,5.012305e-08,-0.00011989284
SLC22A3,-0.00020169606,2.4072622e-07,-3.5796988e-09,2.5641821e-08,0.004496553,7.3549598e-09,0.0054695276,3.0958296e-12,-3.2718382e-14,-1.674944e-13,-2.0727526e-07,1.2180623e-12,1.8161009e-09,7.891107e-15,-4.7739645e-15,1.4130304e-08,3.9167593e-14,-1.4307147e-08,3.9947548e-15,6.136132e-08,1.9471782e-13,-6.9686137e-09,0.008697414,-2.7381644e-08,0.006321996,3.595853e-14,-2.9556043e-08,-0.01166254
SLC22A31,0.0014830688,-3.482105e-08,4.303e-09,-8.278448e-09,0.0031588892,-1.764492e-08,0.0014937152,-8.6822416e-12,1.0888435e-13,2.6367244e-13,-1.0213806e-07,-1.1914765e-12,2.4612696e-08,-8.8088515e-16,-5.53488e-15,-1.1591967e-09,-1.6874018e-14,-8.574301e-09,2.2913088e-14,-7.515145e-08,1.9994247e-13,-1.1138357e-09,0.0026088837,-4.9337082e-08,-0.007057648,9.59905e-14,9.4585015e-09,-0.0016983278
SLC22A6,0.0015098539,7.587118e-08,1.7015372e-09,-2.087025e-08,-0.0005309067,1.610936e-08,-0.003097864,-2.0737843e-13,-7.376282e-16,6.1431756e-14,1.2245117e-07,-6.1173234e-14,-1.2758652e-07,-4.1289176e-15,-5.0800204e-15,5.600525e-09,-1.6425651e-15,3.2521006e-09,-2.2933298e-14,-5.71944e-09,1.9358843e-14,1.7259044e-08,-0.000117379815,2.9713622e-08,-0.0063489736,-1.898673e-13,-1.5061095e-08,0.0011627651
SLC23A3,0.00090806105,3.4550632e-07,3.0692462e-10,2.8110913e-08,-0.0012246117,5.4255377e-08,-0.0021285387,2.3894224e-12,-1.1514037e-13,2.7539876e-13,1.07852664e-07,1.1390304e-13,-5.0733246e-07,2.0440887e-15,-1.3084635e-14,9.523175e-09,-2.5341049e-14,7.470777e-09,8.9937125e-14,1.06630225e-08,1.4649871e-13,1.4295347e-09,-0.0027913589,5.0070085e-08,-0.0012959338,9.58403e-14,-5.0080686e-08,0.0007326772
SLC24A2,-0.0011413292,-2.2257493e-07,2.4010955e-09,1.8420165e-08,0.013257175,-4.848662e-08,0.016529378,2.899736e-12,2.0080246e-13,-4.2835313e-13,-9.5874796e-08,1.01415146e-13,2.3405525e-07,3.677316e-15,-2.0487264e-14,3.821909e-09,4.769778e-15,-6.402991e-09,-1.0133728e-13,3.559529e-08,-2.606805e-13,-1.11340865e-08,0.026768034,-5.1352515e-08,0.008120382,1.973368e-14,1.9570994e-08,-0.027085753
SLC24A3,-0.0029413,-2.5492284e-07,-4.1308303e-09,3.3282998e-08,0.0077351755,-8.097492e-08,0.0120979315,-4.393446e-12,2.863496e-13,-5.62717e-14,-7.785247e-08,8.2554254e-13,5.1620805e-07,5.1896074e-15,-3.6889552e-14,6.1523924e-09,-1.3993106e-14,-9.7282005e-09,1.1011128e-13,5.3189073e-08,1.207636e-13,-1.6653445e-08,0.019566791,-1.8373164e-08,0.009438695,4.6837713e-13,5.3352128e-08,-0.017285397
SLC25A21,-0.0025398768,-2.2816175e-07,2.2712516e-09,1.8083654e-08,0.015712848,-4.395086e-08,0.019563843,-5.281921e-13,7.8951514e-14,-2.9475315e-13,-1.338622e-07,6.2062972e-15,5.279482e-07,7.440467e-15,-2.1736651e-14,2.349327e-09,2.4077218e-14,-1.6492722e-08,3.8228294e-14,4.7578723e-08,-8.862584e-14,-6.2882144e-09,0.028108733,-7.857329e-08,0.00986633,5.782017e-14,6.239346e-08,-0.031026896
SLC25A23,-0.0004949184,-6.3433625e-08,-2.5699327e-09,3.97938e-08,-0.0008213377,-1.07385034e-07,-0.0014234283,-2.1777363e-12,1.5889884e-13,-2.0710239e-13,-3.0274272e-08,-5.6954976e-14,4.9229145e-09,1.5185906e-15,-6.5216493e-15,-1.0641775e-08,9.190395e-15,-3.5044092e-09,3.317482e-14,9.4867566e-08,2.202534e-14,-3.6109935e-09,0.00074752903,-5.6244858e-08,-0.0010310456,1.5006529e-13,-3.621114e-09,0.0002700471
SLC25A48,-0.00067470525,-1.8044301e-07,-5.2485585e-09,7.67794e-09,0.0007716038,-2.6679995e-08,-0.0006712768,-1.6091541e-11,3.1364418e-13,-2.495078e-13,-3.1442593e-07,-1.1381596e-12,3.861123e-07,-1.0163461e-14,-4.5103925e-17,-4.5780655e-09,2.9608555e-14,-2.3181848e-08,5.0115013e-14,5.6683787e-09,4.910655e-14,3.9072194e-09,0.0022425621,-8.914613e-08,0.0011942886,-1.7341391e-13,3.891349e-08,0.0049755005
SLC26A10,0.0006116322,-6.7808536e-08,3.778177e-09,1.7235653e-08,0.0019653721,-2.989778e-08,0.0008102786,-6.5029835e-12,9.187245e-15,5.5852184e-14,3.9414765e-09,-1.897551e-13,5.652434e-07,-7.46145e-15,-3.652114e-15,1.363058e-09,2.7012584e-15,-5.8289067e-09,1.03750465e-14,1.1040176e-08,-1.1428711e-14,-1.1875633e-08,0.0011019846,-1.8934257e-08,-0.0034495157,-1.2909629e-14,5.506683e-08,-0.0012368234
SLC26A4,0.0013888275,6.713077e-08,-2.887377e-09,-3.5243946e-09,-0.00026096273,-4.120217e-10,-0.0023424036,-5.9105927e-13,-3.4946055e-14,-2.4564711e-14,1.5987325e-07,2.003619e-13,-2.5451575e-07,6.292511e-16,2.940235e-15,-1.7918521e-09,-9.000226e-16,-1.0472661e-08,-1.0168345e-13,-1.3212549e-08,4.123591e-14,3.5291443e-09,0.00096946856,2.8973114e-08,-0.002934756,-1.1196309e-14,-3.1533443e-08,0.0026095244
SLC26A4-AS1,0.00034348463,-2.816741e-07,-9.0786845e-09,1.227186e-08,0.000537758,-1.3655481e-08,-0.0010829521,-2.7724938e-12,2.3648076e-13,1.753808e-13,6.110082e-08,9.233772e-13,5.1044555e-07,7.365079e-15,6.7649608e-15,-8.957682e-09,2.8359646e-14,-1.1800631e-08,-1.8886146e-14,3.238946e-08,-6.494372e-14,-1.1763859e-08,-0.0019910242,-4.0607095e-08,-0.0010466172,7.932425e-14,5.7696e-08,-0.0014451639
SLC27A6,0.00037897864,-8.790605e-08,-2.76162e-09,7.673274e-09,0.0013003218,-1.6034274e-08,0.0009869273,5.4784145e-13,1.8265395e-13,8.2523837e-13,-4.5951793e-08,-1.458435e-14,2.9996008e-07,5.662815e-16,4.7052413e-15,-8.8527063e-10,2.33382e-15,1.351085e-09,9.998431e-15,-1.0862315e-09,1.5292439e-13,-2.162669e-09,0.0036431074,-1.5438593e-08,-0.00067089417,-7.768838e-14,3.6748837e-08,-0.004535127
SLC2A13,-0.0008295834,-1.3189286e-07,1.7476599e-09,7.338102e-09,0.012116925,-2.509152e-08,0.012969876,1.3200564e-12,-1.9181422e-14,-2.8395634e-13,-2.0459008e-07,4.9700353e-13,2.1728727e-07,-4.8238603e-15,-1.8317522e-15,3.1228673e-09,-8.900808e-15,-4.6027e-09,-1.7362925e-13,1.8709478e-08,-3.677259e-14,-3.6746106e-10,0.023983134,-7.276504e-08,0.0064073997,5.0873005e-14,1.3179759e-08,-0.020382036
SLC30A2,-0.0009443385,2.4525182e-08,9.230753e-09,9.225842e-09,-0.0010121029,8.767763e-08,0.0007356989,-3.6666334e-12,1.417407e-13,7.2888754e-13,1.9249747e-07,-1.2751355e-13,4.807393e-07,2.3263853e-15,1.5106832e-15,1.3834182e-08,2.4678163e-14,-6.3423196e-09,-9.363246e-14,-2.4284487e-08,-5.6275687e-14,7.330208e-09,-0.0007552552,3.958445e-08,-0.0015973654,-3.1188963e-14,2.3468644e-08,8.039395e-05
SLC35D3,-0.000110718225,1.5504223e-07,-1.4392854e-09,1.86675e-09,-0.0022799235,3.8475566e-08,-0.0011887458,2.3765345e-12,7.9544024e-14,2.0799902e-13,1.9857458e-07,4.1008389e-13,2.1640255e-07,-1.924235e-15,8.591244e-15,7.142364e-09,-2.4310876e-14,9.634637e-09,-5.2865305e-14,-1.5455014e-09,7.85388e-14,-3.2595407e-10,-0.0008680541,8.180539e-08,0.00047089928,1.0611637e-13,1.798894e-08,-0.0016425218
SLC35F1,-0.0034238202,-6.582806e-08,4.378115e-09,1.709006e-08,0.006680096,-3.5904396e-08,0.011127334,4.4863145e-12,5.1472607e-14,-2.8346395e-13,-1.1044294e-07,1.1777863e-13,3.5025263e-07,6.957587e-16,-8.0136694e-15,3.1795715e-09,-2.3645646e-14,-1.3117562e-08,4.1194316e-14,3.8112308e-08,-5.3839234e-14,-2.657959e-09,0.01728654,-6.398751e-08,0.0038297342,2.2093728e-13,1.496837e-08,-0.011909343
SLC35F3,-0.0013868392,1.6000634e-08,-1.1237655e-08,1.3394533e-08,0.008614988,-1.0921323e-08,0.012541319,1.8066963e-12,1.3511275e-15,1.3430758e-13,-1.9251716e-07,8.584481e-13,-5.5271567e-08,-7.921718e-15,-5.9672734e-15,-5.887514e-09,-2.3666444e-14,8.559795e-09,4.4913905e-14,4.7811472e-08,-1.1416065e-13,-1.0949699e-08,0.018611496,-5.223655e-08,-0.0017137189,2.9211575e-13,-1.2238062e-08,-0.016647182
SLC35F4,-0.0017702377,-6.299349e-08,-4.880725e-09,1.3378002e-08,0.0039112284,-2.8608664e-08,0.0054707653,5.058432e-14,2.4146025e-13,-1.3865646e-13,-1.0372774e-07,6.1558946e-14,1.17815775e-08,-5.868798e-15,1.2263323e-14,-5.4018914e-09,4.369666e-14,2.6606192e-10,3.0600434e-14,2.9466426e-08,1.9265052e-13,-3.300453e-09,0.007301927,-1.2585536e-08,0.0053363256,1.2537507e-13,-3.2386605e-09,-0.004401549
SLC35G6,0.0022344117,-1.3082611e-07,3.673343e-10,8.932543e-09,0.004035208,-5.9602378e-08,0.003360764,-6.333674e-13,6.280262e-14,-2.5644883e-13,-3.326483e-07,9.579178e-14,8.904985e-08,4.67794e-15,-7.813234e-15,-9.656753e-09,-4.0086522e-14,-1.1984004e-08,6.237227e-14,4.9395858e-08,-1.3282459e-13,-6.233056e-09,0.004419456,-1.0805325e-07,-0.005652812,2.0573053e-13,1.5843236e-08,-0.0020970406
SLC39A11,-0.0001750373,-1.2342208e-07,-4.116641e-09,2.4351182e-08,0.011661417,-5.766518e-08,0.012488192,-3.1028294e-12,-2.4827029e-14,-3.0156018e-13,-2.1990017e-07,4.8950617e-14,3.0129215e-07,-3.343009e-15,-5.427054e-15,9.443019e-09,-9.7597914e-15,-1.4254113e-08,1.07746115e-13,2.1838714e-08,-3.2857757e-14,4.889654e-09,0.02024819,-6.296e-08,0.009129789,1.80735e-13,1.9744062e-08,-0.020201985
SLC39A12,0.00028435036,4.621749e-08,-7.930573e-09,9.361998e-09,-0.0003444035,-3.067367e-08,3.699699e-05,1.1183592e-12,-8.420925e-14,2.7680408e-14,-1.223034e-08,-7.513211e-14,1.3780435e-09,-2.003939e-15,6.8346125e-16,-5.6679403e-09,3.708115e-14,-3.8220205e-09,5.057632e-16,1.6497148e-09,-8.568944e-15,1.0468223e-08,-0.0025600472,5.5564127e-09,0.0047586416,7.388938e-14,1.3702909e-08,0.000103368475
SLC40A1,-0.0027713617,2.2224512e-07,-1.7469159e-08,1.6638182e-08,-0.0028289615,1.0722135e-08,0.0004765703,1.04679486e-11,9.96066e-14,7.432749e-14,1.06638744e-07,1.5644803e-12,-5.8022414e-07,-8.552884e-15,3.344136e-16,-6.1191736e-09,8.6509836e-16,1.7641353e-08,4.7346255e-14,2.3845292e-08,-1.624693e-14,-8.631062e-10,-0.0020682793,-4.6009042e-08,0.0031609621,6.142153e-14,-8.0364124e-08,0.0061114957
SLC44A5,0.00012088327,4.1071505e-08,1.3377124e-09,-1.4935237e-08,0.008763215,3.3509163e-08,0.009027815,1.0592305e-12,1.6927304e-13,1.4212182e-13,9.734318e-08,2.304997e-13,2.4500701e-09,6.420013e-15,-1.3946203e-14,4.753347e-09,2.7522701e-14,5.6364082e-09,-6.721546e-14,5.238263e-09,7.798494e-15,9.8118756e-11,0.016000329,5.8611686e-08,0.0025332533,8.4296184e-14,-2.8068647e-10,-0.0198409
SLC4A1,-0.000118752425,2.3833447e-07,-2.7103297e-09,4.4122248e-10,0.0023133324,-2.381131e-08,0.0026817403,-1.9927005e-12,-5.1219256e-14,-3.8016875e-14,3.069841e-08,5.673234e-13,7.4440834e-08,4.577966e-15,-2.3298228e-15,-2.067635e-09,-2.558708e-14,2.6490925e-09,2.4092222e-14,-2.9364513e-09,2.7085776e-16,-8.456215e-09,0.0021925995,-8.000705e-09,0.00043857176,-3.020652e-14,-4.7142734e-08,-0.0019970397
SLC4A7,0.00025947826,-8.649888e-08,-3.3625398e-09,4.185611e-09,0.009457326,-3.6551688e-09,0.010287937,-5.7525005e-12,1.8748986e-13,9.475386e-14,7.970527e-08,-4.352647e-13,-1.1128312e-07,-1.4753067e-15,3.268551e-15,1.575041e-08,5.3312718e-14,-1.2509933e-08,4.1905932e-14,2.0050061e-08,1.3886979e-14,-1.4389207e-08,0.016007978,2.3830934e-08,0.006674419,-9.3123493e-14,-1.3207414e-08,-0.019419821
SLC51B,0.0006131384,-8.663501e-08,2.471353e-09,6.0803638e-09,0.0014647203,-1.4324716e-08,0.0006422213,5.441432e-12,3.874193e-14,-1.1086732e-13,-2.3229086e-07,1.0381923e-12,1.5207183e-07,6.76947e-15,-4.5592887e-15,3.7007633e-09,-3.2469195e-15,-2.0880542e-09,1.0571912e-13,2.8656352e-08,-5.178813e-14,6.8575208e-09,-0.00048690938,-5.026677e-08,0.0009188154,9.2641105e-14,1.2660423e-08,-0.0010629164
SLC6A12,-0.0006894122,1.1119939e-07,3.751431e-09,-3.1383177e-08,-0.00066981954,6.8817265e-08,0.0006522711,5.0075623e-13,1.9762927e-14,4.975844e-13,7.8460765e-08,-4.3456463e-13,1.5727117e-07,8.513639e-15,7.361938e-15,4.4251807e-09,1.7166786e-15,1.2313497e-08,-6.070894e-14,-5.862934e-08,6.885938e-14,4.5092468e-09,-0.00068978686,4.5583224e-08,0.0030482782,-2.7451183e-13,-5.2050595e-09,-0.0035196503
SLC6A14,-0.00030006302,2.9300602e-07,-5.577608e-09,-3.8553236e-09,-0.0024291484,2.632714e-08,-0.0014268883,7.1622825e-12,6.667187e-14,7.177918e-14,7.790751e-08,8.3287777e-13,-6.7371604e-07,-5.176585e-15,-3.085605e-15,5.046216e-09,-2.462791e-14,1.9464242e-08,3.7223862e-14,3.3228222e-08,-1.4102807e-14,6.7768746e-09,-0.00068348425,2.6736174e-08,0.0024347603,-4.731053e-14,-5.991934e-08,0.0032705378
SLC6A17,-5.0348997e-05,-1.4674595e-07,2.9086347e-09,1.2693875e-08,0.0016880629,-3.079624e-08,0.0019956639,1.4183304e-12,-5.929038e-14,-1.8575849e-13,-3.6991676e-07,1.4183621e-12,6.2570685e-08,6.9081864e-15,-1.5511551e-15,1.3039645e-09,8.220726e-15,-6.8215247e-09,3.9868716e-14,5.1926172e-08,-7.876936e-14,4.7383164e-09,0.002757279,-9.931112e-08,0.001604476,3.52589e-13,-1.633954e-08,-0.0009505275
SLC6A5,0.00066772214,1.5586785e-07,-2.2755313e-09,-5.977389e-10,-0.0011735238,1.690927e-08,-0.0012365904,4.8155768e-12,-1.7331566e-14,-1.9089264e-13,4.7445287e-08,3.1884052e-13,-3.6572249e-07,2.815836e-15,-3.0874501e-15,-1.2810808e-09,-4.9165595e-15,5.0609628e-09,5.942243e-15,1.1219927e-08,6.423691e-15,1.4898992e-08,0.0021577028,3.5972498e-09,-0.0014108947,1.2741478e-13,-2.9343786e-08,0.0024049883
SLC6A7,0.0015744941,-2.544058e-08,-4.2388346e-09,-1.5985805e-09,0.0034740244,-3.1978104e-08,-8.557895e-05,-4.2171797e-13,8.011529e-14,3.3187426e-13,-9.048265e-08,2.0396412e-13,-2.1539549e-08,9.461986e-16,-8.572691e-15,-2.0091474e-10,-2.7175846e-14,4.3164863e-09,2.9812997e-15,-3.637373e-08,2.8918117e-13,-3.2273206e-09,0.003157539,-4.3007052e-08,-0.0043133483,-2.195561e-13,-1.8167185e-08,-0.0001474731
